CALENDAR_DAY,NMI,IMPORT_EXPORT,0000,0030,0100,0130,0200,0230,0300,0330,0400,0430,0500,0530,0600,0630,0700,0730,0800,0830,0900,0930,1000,1030,1100,1130,1200,1230,1300,1330,1400,1430,1500,1530,1600,1630,1700,1730,1800,1830,1900,1930,2000,2030,2100,2130,2200,2230,2300,2330
20130301,80010002922,IMPORT_KWH,50.768,50.688,50.096,51.456,50.416,50.544,49.552,49.44,50.208,49.424,49.952,48.752,49.68,49.248,50.32,50.896,51.664,52.512,52.272,53.12,53.12,52.56,54.032,54.848,55.04,55.072,55.152,55.904,57.808,56.272,55.12,54.224,54.112,55.76,54.624,54.048,52.96,52.848,53.872,52.928,54.784,52.64,52.336,52.384,51.184,51.104,51.12,50.4
20130301,80010002948,IMPORT_KWH,1356,1338,1356,1350,1341,1329,1287,1353,1359,1344,1326,1251,1296,1293,1164,1182,591,510,1218,1278,1299,1248,1248,1254,1272,1248,1260,1299,1269,1242,1233,1233,1179,1260,1251,1179,1158,1176,1188,1254,1173,900,1062,1206,1191,1170,1167,1164
20130301,80010002989,IMPORT_KWH,825.4,829.2,871.4,1364.6,1391.2,834.6,991.8,1541.8,1082.6,1105.2,827.6,928.2,1106.6,1002.2,828.6,797,915.4,899.2,1181,809.2,810,1031.6,899.8,1076,1102.2,943.8,838.8,916,954.2,845.4,1074.4,970.2,1035.2,1290.6,1186.2,874.6,842.4,1169.4,1182.2,1157.6,1006.6,715.6,770.2,588.4,854.4,531.8,525.6,698.4
20130301,80010003006,IMPORT_KWH,922.8,957.6,991.2,956.4,962.4,974.4,958.8,951.6,926.4,950.4,932.4,944.4,966,978,1004.4,1021.2,1059.6,1045.2,1051.2,1044,1028.4,1000.8,997.2,963.6,939.6,948,960,982.8,946.8,934.8,885.6,861.6,859.2,848.4,808.8,760.8,729.6,788.4,781.2,782.4,747.6,744,721.2,706.8,680.4,690,686.4,680.4
20130301,80010003062,IMPORT_KWH,48.32,46.88,47.952,45.856,46.112,46.064,45.072,45.104,44.896,44.528,44.144,43.808,43.376,44.352,47.088,49.616,50.992,52.72,54.064,56.192,56.432,57.04,56.592,55.888,57.328,58.592,59.504,60.064,61.152,60.672,60.304,61.792,60.592,59.472,60.176,59.984,58.672,58.72,57.808,56.896,54.464,52.88,52.928,52.576,51.856,51.888,50.656,51.232
20130301,80010003079,IMPORT_KWH,162.78,161.34,162.18,159.99,161.67,159.18,158.82,159.24,157.11,161.7,156.96,159.75,158.88,160.59,159.51,159.51,160.68,160.98,161.67,163.62,165.18,163.92,169.65,165.06,168.24,166.26,168,168.33,171.36,174.63,171.6,170.76,170.97,167.76,170.43,166.32,165.69,161.28,163.11,161.88,162.24,157.26,162.81,159.36,164.04,161.52,161.94,160.2
20130301,80010003129,IMPORT_KWH,40.536,43.548,46.44,42.492,38.312,38.288,38.26,38.184,38.18,38.128,38.132,38.236,38.716,40.36,40.74,41.276,41.648,41.74,42.036,42.256,42.332,41.656,43.424,46.56,46.852,46.58,44.464,40.836,40.888,45.956,46.36,46.336,46.228,46.108,46.092,45.96,41.104,39.676,39.828,42.752,45.744,45.464,41.036,39.308,39.256,39.212,39.108,39.036
20130301,80010003137,IMPORT_KWH,0.44,0.504,0.432,0.472,0.472,0.472,0.44,0.504,0.44,0.464,0.472,0.336,0.32,0.312,0.264,1.424,0.256,0.304,0.864,0.28,0.248,0.24,0.328,0.344,0.296,0.968,0.48,0.744,0.776,0.712,0.768,0.832,0.808,0.904,0.792,0.808,1.304,0.832,0.792,1.008,0.944,0.592,0.504,0.472,0.448,0.832,0.856,0.808
20130301,80010003161,IMPORT_KWH,57.4,57.4,57.4,57.8,59,58.6,58.6,58.4,58.6,58,56.4,56.6,77.6,129.6,180.2,180.2,178.6,182.2,181.8,181.4,183.6,183.2,183.6,183.8,184.2,183,183.8,184.8,184.6,184.2,189.4,185.4,184.4,180.6,180.2,167,143.8,98.6,63.6,59.6,59.4,60,61.8,62,61.4,61.2,62,61.8
20130301,80010003235,IMPORT_KWH,31.2,35.2,32.8,34,33.2,36,32.8,28,24,26,28.4,25.6,22.8,22,26.4,26.4,32.4,34.8,38.8,35.2,38,31.2,34.4,20,19.6,19.6,19.6,20,20,20.8,24.4,23.2,23.2,22,21.6,25.2,22,28.4,28,36,34,36.4,38.8,34.8,38.8,36,36.4,36
